receipt_index,receipt_number,word,POS,tag,Unnamed: 4
9,3_20,:021,VBD,TELEPHONE_NUMBER,`
9,3_20,222,CD,TELEPHONE_NUMBER,`
9,3_20,4343,CD,TELEPHONE_NUMBER,`
9,3_20,"March,20,2019,13:33",NNP,TIME,`
9,3_20,Ref,NNP,INVOICE_NUMBER,`
9,3_20,277677,CD,INVOICE_NUMBER,`
9,3_20,User,NNP,USER,`
9,3_20,sivaa,NN,USER,`
9,3_20,Wonder,NNP,PRODUCT_NAME,`
9,3_20,cone,NN,PRODUCT_NAME,`
9,3_20,:,:,PRODUCT_NAME,`
9,3_20,chocolate:elephant:120ml,JJ,PRODUCT_NAME,`
9,3_20,IC00101,NNP,BATCH_CODE,`
9,3_20,:,:,EXTRA,`
9,3_20,5,CD,QTY,`
9,3_20,x80.00,NN,UNIT_PRICE,`
9,3_20,=,VBD,EXTRA,`
9,3_20,400,CD,AMOUNT,`
9,3_20,No,NNP,TOTAL_ITEMS,`
9,3_20,of,IN,TOTAL_ITEMS,`
9,3_20,item,NN,TOTAL_ITEMS,`
9,3_20,:,:,TOTAL_ITEMS,`
9,3_20,1,CD,TOTAL_ITEMS,`
9,3_20,Total,NN,TOTAL,`
9,3_20,:,:,TOTAL,`
9,3_20,RS,JJ,TOTAL,`
9,3_20,400,CD,TOTAL,`
9,3_20,Paid,VBN,CASH,`
9,3_20,by,IN,CASH,`
9,3_20,cash,NN,CASH,`
9,3_20,:,:,CASH,`
9,3_20,RS,JJ,CASH,`
9,3_20,1000,CD,CASH,`
9,3_20,Change,NN,BALANCE,`
9,3_20,:,:,BALANCE,`
9,3_20,RS,JJ,BALANCE,`
9,3_20,600,CD,BALANCE,`
9,3_20,Thank,NNP,EXTRA,`
9,3_20,You,PRP,EXTRA,`
9,3_20,For,IN,EXTRA,`
9,3_20,Shopping,VBG,EXTRA,`
9,3_20,Notice,NNP,EXTRA,`
9,3_20,Any,NNP,EXTRA,`
9,3_20,Discrepancy,NNP,EXTRA,`
9,3_20,",",",",EXTRA,`
9,3_20,return,VBP,EXTRA,`
9,3_20,the,DT,EXTRA,`
9,3_20,item,NN,EXTRA,`
9,3_20,(,(,EXTRA,`
9,3_20,exchangeable*,NN,EXTRA,`
9,3_20,),),EXTRA,`
9,3_20,&,CC,EXTRA,`
9,3_20,bill,NN,EXTRA,`
9,3_20,within,IN,EXTRA,`
9,3_20,7,CD,EXTRA,`
9,3_20,days,NNS,EXTRA,`
9,3_20,Designed,VBN,EXTRA,`
9,3_20,by,IN,EXTRA,`
9,3_20,NVM,NNP,EXTRA,`
9,3_20,SOLUTIONS,NNP,EXTRA,`
9,3_20,776843023,CD,EXTRA,`
9,3_20,",",",",EXTRA,`
9,3_20,113159693,CD,EXTRA,`
10,3_22,Mega,JJ,SHOP_NAME,`
10,3_22,Mall,NNP,SHOP_NAME,`
10,3_22,Super,NNP,SHOP_NAME,`
10,3_22,Market,NNP,SHOP_NAME,`
10,3_22,114,CD,SHOP_ADDRESS,`
10,3_22,",",",",SHOP_ADDRESS,`
10,3_22,Navalar,NNP,SHOP_ADDRESS,`
10,3_22,Road,NNP,SHOP_ADDRESS,`
10,3_22,",",",",SHOP_ADDRESS,`
10,3_22,Jaffna,NNP,SHOP_ADDRESS,`
10,3_22,TEL,NNP,TELEPHONE_NUMBER,`
10,3_22,:021,VBD,TELEPHONE_NUMBER,`
10,3_22,222,CD,TELEPHONE_NUMBER,`
10,3_22,4343,CD,TELEPHONE_NUMBER,`
10,3_22,"March,19,2019,20:40",NNP,TIME,`
10,3_22,Ref,NNP,INVOICE_NUMBER,`
10,3_22,277557,CD,INVOICE_NUMBER,`
10,3_22,User,NNP,USER,`
10,3_22,sivaa,NN,USER,`
10,3_22,Dangle,NNP,PRODUCT_NAME,`
10,3_22,cigarette,NN,PRODUCT_NAME,`
10,3_22,:,:,PRODUCT_NAME,`
10,3_22,1pcs,CD,PRODUCT_NAME,`
10,3_22,GY00081,NNP,BATCH_CODE,`
10,3_22,:,:,EXTRA,`
10,3_22,1,CD,QTY,`
10,3_22,x75.00,NN,UNIT_PRICE,`
10,3_22,=,VBD,EXTRA,`
10,3_22,75,CD,AMOUNT,`
10,3_22,No,NNP,TOTAL_ITEMS,`
10,3_22,of,IN,TOTAL_ITEMS,`
10,3_22,item,NN,TOTAL_ITEMS,`
10,3_22,:,:,TOTAL_ITEMS,`
10,3_22,1,CD,TOTAL_ITEMS,`
10,3_22,Total,NN,TOTAL,`
10,3_22,:,:,TOTAL,`
10,3_22,RS,JJ,TOTAL,`
10,3_22,75,CD,TOTAL,`
10,3_22,Paid,VBN,CASH,`
10,3_22,by,IN,CASH,`
10,3_22,cash,NN,CASH,`
10,3_22,:,:,CASH,`
10,3_22,RS,JJ,CASH,`
10,3_22,75,CD,CASH,`
10,3_22,Change,NN,BALANCE,`
10,3_22,:,:,BALANCE,`
10,3_22,RS,JJ,BALANCE,`
10,3_22,0,CD,BALANCE,`
10,3_22,Thank,NNP,EXTRA,`
10,3_22,You,PRP,EXTRA,`
10,3_22,For,IN,EXTRA,`
10,3_22,Shopping,VBG,EXTRA,`
10,3_22,Notice,NNP,EXTRA,`
10,3_22,Any,NNP,EXTRA,`
10,3_22,Discrepancy,NNP,EXTRA,`
10,3_22,",",",",EXTRA,`
10,3_22,return,VBP,EXTRA,`
10,3_22,the,DT,EXTRA,`
10,3_22,item,NN,EXTRA,`
10,3_22,(,(,EXTRA,`
10,3_22,exchangeable*,NN,EXTRA,`
10,3_22,),),EXTRA,`
10,3_22,&,CC,EXTRA,`
10,3_22,bill,NN,EXTRA,`
10,3_22,within,IN,EXTRA,`
10,3_22,7,CD,EXTRA,`
10,3_22,days,NNS,EXTRA,`
10,3_22,Designed,VBN,EXTRA,`
10,3_22,by,IN,EXTRA,`
10,3_22,NVM,NNP,EXTRA,`
10,3_22,SOLUTIONS,NNP,EXTRA,`
10,3_22,776843023,CD,EXTRA,`
10,3_22,",",",",EXTRA,`
10,3_22,113159693,CD,EXTRA,`
11,3_21,Mega,JJ,SHOP_NAME,`
11,3_21,Mall,NNP,SHOP_NAME,`
11,3_21,Super,NNP,SHOP_NAME,`
11,3_21,Market,NNP,SHOP_NAME,`
11,3_21,114,CD,SHOP_ADDRESS,`
11,3_21,",",",",SHOP_ADDRESS,`
11,3_21,Navalar,NNP,SHOP_ADDRESS,`
11,3_21,Road,NNP,SHOP_ADDRESS,`
11,3_21,",",",",SHOP_ADDRESS,`
11,3_21,Jaffna,NNP,SHOP_ADDRESS,`
11,3_21,TEL,NNP,TELEPHONE_NUMBER,`
11,3_21,:021,VBD,TELEPHONE_NUMBER,`
11,3_21,222,CD,TELEPHONE_NUMBER,`
11,3_21,4343,CD,TELEPHONE_NUMBER,`
11,3_21,"March,22,2019,20:03",NNP,TIME,`
11,3_21,Ref,NNP,INVOICE_NUMBER,`
11,3_21,278429,CD,INVOICE_NUMBER,`
11,3_21,User,NNP,USER,`
11,3_21,sivaa,NN,USER,`
11,3_21,Kotmale,NNP,PRODUCT_NAME,`
11,3_21,:,:,PRODUCT_NAME,`
11,3_21,chocolate,NN,PRODUCT_NAME,`
11,3_21,malt,NN,PRODUCT_NAME,`
11,3_21,food,NN,PRODUCT_NAME,`
11,3_21,drink,VB,PRODUCT_NAME,`
11,3_21,:,:,PRODUCT_NAME,`
11,3_21,180ml,CD,PRODUCT_NAME,`
11,3_21,BV00274,NNP,BATCH_CODE,`
11,3_21,:,:,EXTRA,`
11,3_21,1,CD,QTY,`
11,3_21,x50.00,NN,UNIT_PRICE,`
11,3_21,=,VBD,EXTRA,`
11,3_21,50,CD,AMOUNT,`
11,3_21,Snack,NNP,PRODUCT_NAME,`
11,3_21,balls,VBZ,PRODUCT_NAME,`
11,3_21,tipi,JJ,PRODUCT_NAME,`
11,3_21,tip,NN,PRODUCT_NAME,`
11,3_21,uswatte,SYM,PRODUCT_NAME,`
11,3_21,:,:,PRODUCT_NAME,`
11,3_21,50g,CD,PRODUCT_NAME,`
11,3_21,SN00131,NN,BATCH_CODE,`
11,3_21,:,:,EXTRA,`
11,3_21,1,CD,QTY,`
11,3_21,x100.00,NN,UNIT_PRICE,`
11,3_21,=,VBD,EXTRA,`
11,3_21,100,CD,AMOUNT,`
11,3_21,Soan,NNP,PRODUCT_NAME,`
11,3_21,papdi:,JJ,PRODUCT_NAME,`
11,3_21,haldiram,NN,PRODUCT_NAME,`
11,3_21,s:cardamom,JJ,PRODUCT_NAME,`
11,3_21,:,:,PRODUCT_NAME,`
11,3_21,250g,CD,PRODUCT_NAME,`
11,3_21,CS00172,NN,BATCH_CODE,`
11,3_21,:,:,EXTRA,`
11,3_21,1,CD,QTY,`
11,3_21,x350.00,NN,UNIT_PRICE,`
11,3_21,=,VBD,EXTRA,`
11,3_21,350,CD,AMOUNT,`
11,3_21,Special,JJ,PRODUCT_NAME,`
11,3_21,mixture,NN,PRODUCT_NAME,`
11,3_21,one,CD,PRODUCT_NAME,`
11,3_21,mixture:100g,JJ,PRODUCT_NAME,`
11,3_21,SN00238,NN,BATCH_CODE,`
11,3_21,:,:,EXTRA,`
11,3_21,3,CD,QTY,`
11,3_21,x50.00,NN,UNIT_PRICE,`
11,3_21,=,VBD,EXTRA,`
11,3_21,150,CD,AMOUNT,`
11,3_21,Strepsils,NNP,PRODUCT_NAME,`
11,3_21,:1,NNP,PRODUCT_NAME,`
11,3_21,lozenges,VBZ,PRODUCT_NAME,`
11,3_21,0,JJ,PRODUCT_NAME,`
11,3_21,PY000354,NNP,BATCH_CODE,`
11,3_21,:,:,EXTRA,`
11,3_21,6,CD,QTY,`
11,3_21,x10.00,NN,UNIT_PRICE,`
11,3_21,=,VBD,EXTRA,`
11,3_21,60,CD,AMOUNT,`
11,3_21,Tipi,NNP,PRODUCT_NAME,`
11,3_21,tip,NN,PRODUCT_NAME,`
11,3_21,:,:,PRODUCT_NAME,`
11,3_21,uswatte,JJ,PRODUCT_NAME,`
11,3_21,:,:,PRODUCT_NAME,`
11,3_21,onion,NN,PRODUCT_NAME,`
11,3_21,:,:,PRODUCT_NAME,`
11,3_21,14g,CD,PRODUCT_NAME,`
11,3_21,SN00162,NN,BATCH_CODE,`
11,3_21,:,:,EXTRA,`
11,3_21,1,CD,QTY,`
11,3_21,x30.00,NN,UNIT_PRICE,`
11,3_21,=,VBD,EXTRA,`
11,3_21,30,CD,AMOUNT,`
11,3_21,No,NNP,TOTAL_ITEMS,`
11,3_21,of,IN,TOTAL_ITEMS,`
11,3_21,item,NN,TOTAL_ITEMS,`
11,3_21,:,:,TOTAL_ITEMS,`
11,3_21,6,CD,TOTAL_ITEMS,`
11,3_21,Total,NN,TOTAL,`
11,3_21,:,:,TOTAL,`
11,3_21,RS,JJ,TOTAL,`
11,3_21,740,CD,TOTAL,`
11,3_21,Paid,VBN,CASH,`
11,3_21,by,IN,CASH,`
11,3_21,cash,NN,CASH,`
11,3_21,:,:,CASH,`
11,3_21,RS,JJ,CASH,`
11,3_21,1000,CD,CASH,`
11,3_21,Change,NN,BALANCE,`
11,3_21,:,:,BALANCE,`
11,3_21,RS,JJ,BALANCE,`
11,3_21,260,CD,BALANCE,`
11,3_21,Thank,NNP,EXTRA,`
11,3_21,You,PRP,EXTRA,`
11,3_21,For,IN,EXTRA,`
11,3_21,Shopping,VBG,EXTRA,`
11,3_21,Notice,NNP,EXTRA,`
11,3_21,Any,NNP,EXTRA,`
11,3_21,Discrepancy,NNP,EXTRA,`
11,3_21,",",",",EXTRA,`
11,3_21,return,VBP,EXTRA,`
11,3_21,the,DT,EXTRA,`
11,3_21,item,NN,EXTRA,`
11,3_21,(,(,EXTRA,`
11,3_21,exchangeable*,NN,EXTRA,`
11,3_21,),),EXTRA,`
11,3_21,&,CC,EXTRA,`
11,3_21,bill,NN,EXTRA,`
11,3_21,within,IN,EXTRA,`
11,3_21,7,CD,EXTRA,`
11,3_21,days,NNS,EXTRA,`
11,3_21,Designed,VBN,EXTRA,`
11,3_21,by,IN,EXTRA,`
11,3_21,NVM,NNP,EXTRA,`
11,3_21,SOLUTIONS,NNP,EXTRA,`
11,3_21,776843023,CD,EXTRA,`
11,3_21,",",",",EXTRA,`
11,3_21,113159693,CD,EXTRA,`
12,3_17,Mega,JJ,SHOP_NAME,`
12,3_17,Mall,NNP,SHOP_NAME,`
12,3_17,Super,NNP,SHOP_NAME,`
12,3_17,Market,NNP,SHOP_NAME,`
12,3_17,114,CD,SHOP_ADDRESS,`
12,3_17,",",",",SHOP_ADDRESS,`
12,3_17,Navalar,NNP,SHOP_ADDRESS,`
12,3_17,Road,NNP,SHOP_ADDRESS,`
12,3_17,",",",",SHOP_ADDRESS,`
12,3_17,Jaffna,NNP,SHOP_ADDRESS,`
12,3_17,TEL,NNP,TELEPHONE_NUMBER,`
12,3_17,:021,VBD,TELEPHONE_NUMBER,`
12,3_17,222,CD,TELEPHONE_NUMBER,`
12,3_17,4343,CD,TELEPHONE_NUMBER,`
12,3_17,"March,20,2019,12:11",NNP,TIME,`
12,3_17,Ref,NNP,INVOICE_NUMBER,`
12,3_17,277635,CD,INVOICE_NUMBER,`
12,3_17,User,NNP,USER,`
12,3_17,sivaa,NN,USER,`
12,3_17,Sony,NNP,PRODUCT_NAME,`
12,3_17,:,:,PRODUCT_NAME,`
12,3_17,aaa,NN,PRODUCT_NAME,`
12,3_17,:,:,PRODUCT_NAME,`
12,3_17,1pcs,CD,PRODUCT_NAME,`
12,3_17,ET00402,NN,BATCH_CODE,`
12,3_17,:,:,EXTRA,`
12,3_17,2,CD,QTY,`
12,3_17,x35.00,NN,AMOUNT,`
12,3_17,=,VBD,EXTRA,`
12,3_17,70,CD,AMOUNT,`
12,3_17,No,NNP,TOTAL_ITEMS,`
12,3_17,of,IN,TOTAL_ITEMS,`
12,3_17,item,NN,TOTAL_ITEMS,`
12,3_17,:,:,TOTAL_ITEMS,`
12,3_17,1,CD,TOTAL_ITEMS,`
12,3_17,Total,NN,TOTAL,`
12,3_17,:,:,TOTAL,`
12,3_17,RS,JJ,TOTAL,`
12,3_17,70,CD,TOTAL,`
12,3_17,Paid,VBN,CASH,`
12,3_17,by,IN,CASH,`
12,3_17,cash,NN,CASH,`
12,3_17,:,:,CASH,`
12,3_17,RS,JJ,CASH,`
12,3_17,100,CD,CASH,`
12,3_17,Change,NN,BALANCE,`
12,3_17,:,:,BALANCE,`
12,3_17,RS,JJ,BALANCE,`
12,3_17,30,CD,BALANCE,`
12,3_17,Thank,NNP,EXTRA,`
12,3_17,You,PRP,EXTRA,`
12,3_17,For,IN,EXTRA,`
12,3_17,Shopping,VBG,EXTRA,`
12,3_17,Notice,NNP,EXTRA,`
12,3_17,Any,NNP,EXTRA,`
12,3_17,Discrepancy,NNP,EXTRA,`
12,3_17,",",",",EXTRA,`
12,3_17,return,VBP,EXTRA,`
12,3_17,the,DT,EXTRA,`
12,3_17,item,NN,EXTRA,`
12,3_17,(,(,EXTRA,`
12,3_17,exchangeable*,NN,EXTRA,`
12,3_17,),),EXTRA,`
12,3_17,&,CC,EXTRA,`
12,3_17,bill,NN,EXTRA,`
12,3_17,within,IN,EXTRA,`
12,3_17,7,CD,EXTRA,`
12,3_17,days,NNS,EXTRA,`
12,3_17,Designed,VBN,EXTRA,`
12,3_17,by,IN,EXTRA,`
12,3_17,NVM,NNP,EXTRA,`
12,3_17,SOLUTIONS,NNP,EXTRA,`
12,3_17,776843023,CD,EXTRA,`
12,3_17,",",",",EXTRA,`
12,3_17,113159693,CD,EXTRA,`
13,3_4,Mega,JJ,SHOP_NAME,`
13,3_4,Mall,NNP,SHOP_NAME,`
13,3_4,Super,NNP,SHOP_NAME,`
13,3_4,Market,NNP,SHOP_NAME,`
13,3_4,114,CD,SHOP_ADDRESS,`
13,3_4,",",",",SHOP_ADDRESS,`
13,3_4,Navalar,NNP,SHOP_ADDRESS,`
13,3_4,Road,NNP,SHOP_ADDRESS,`
13,3_4,",",",",SHOP_ADDRESS,`
13,3_4,Jaffna,NNP,SHOP_ADDRESS,`
13,3_4,TEL,NNP,TELEPHONE_NUMBER,`
13,3_4,:021,VBD,TELEPHONE_NUMBER,`
13,3_4,222,CD,TELEPHONE_NUMBER,`
13,3_4,4343,CD,TELEPHONE_NUMBER,`
13,3_4,"March,23,2019,11:58",NNP,TIME,`
13,3_4,Ref,NNP,INVOICE_NUMBER,`
13,3_4,278545,CD,INVOICE_NUMBER,`
13,3_4,User,NNP,USER,`
13,3_4,sivaa,NN,USER,`
13,3_4,Maliban,NNP,PRODUCT_NAME,`
13,3_4,faluda,VBZ,PRODUCT_NAME,`
13,3_4,marie,JJ,PRODUCT_NAME,`
13,3_4,biscuits:75g,JJ,PRODUCT_NAME,`
13,3_4,BS09019,NNP,BATCH_CODE,`
13,3_4,:,:,EXTRA,`
13,3_4,1,CD,QTY,`
13,3_4,x,$,EXTRA,`
13,3_4,40,CD,UNIT_PRICE,`
13,3_4,=,JJ,EXTRA,`
13,3_4,40,CD,AMOUNT,`
13,3_4,Maliban,NNP,PRODUCT_NAME,`
13,3_4,real,JJ,PRODUCT_NAME,`
13,3_4,doubles,NNS,PRODUCT_NAME,`
13,3_4,:,:,PRODUCT_NAME,`
13,3_4,strawberry,NN,PRODUCT_NAME,`
13,3_4,100g,CD,PRODUCT_NAME,`
13,3_4,BS00409,NNP,BATCH_CODE,`
13,3_4,:,:,EXTRA,`
13,3_4,1,CD,QTY,`
13,3_4,x,$,EXTRA,`
13,3_4,60,CD,UNIT_PRICE,`
13,3_4,=,JJ,EXTRA,`
13,3_4,60,CD,AMOUNT,`
13,3_4,Munchee,NNP,PRODUCT_NAME,`
13,3_4,potato,NN,PRODUCT_NAME,`
13,3_4,cracker,NN,PRODUCT_NAME,`
13,3_4,:,:,PRODUCT_NAME,`
13,3_4,150g,CD,PRODUCT_NAME,`
13,3_4,BS01150,NNP,BATCH_CODE,`
13,3_4,:,:,EXTRA,`
13,3_4,1,CD,QTY,`
13,3_4,x,$,EXTRA,`
13,3_4,100,CD,UNIT_PRICE,`
13,3_4,=,JJ,EXTRA,`
13,3_4,100,CD,AMOUNT,`
13,3_4,Nelli,NNP,PRODUCT_NAME,`
13,3_4,crush:amirtham,JJ,PRODUCT_NAME,`
13,3_4,Nov:75,JJ,PRODUCT_NAME,`
13,3_4,JS00249,NN,BATCH_CODE,`
13,3_4,:,:,EXTRA,`
13,3_4,1,CD,QTY,`
13,3_4,x,$,EXTRA,`
13,3_4,280,CD,UNIT_PRICE,`
13,3_4,=,NNP,EXTRA,`
13,3_4,280,CD,AMOUNT,`
13,3_4,No,NNP,TOTAL_ITEMS,`
13,3_4,of,IN,TOTAL_ITEMS,`
13,3_4,item,NN,TOTAL_ITEMS,`
13,3_4,:,:,TOTAL_ITEMS,`
13,3_4,4,CD,TOTAL_ITEMS,`
13,3_4,Total,NN,TOTAL,`
13,3_4,:,:,TOTAL,`
13,3_4,RS,JJ,TOTAL,`
13,3_4,480,CD,TOTAL,`
13,3_4,Paid,VBN,CASH,`
13,3_4,by,IN,CASH,`
13,3_4,card,NN,CASH,`
13,3_4,:,:,CASH,`
13,3_4,RS,JJ,CASH,`
13,3_4,480,CD,CASH,`
13,3_4,Paid,VBN,CASH,`
13,3_4,by,IN,CASH,`
13,3_4,cash,NN,CASH,`
13,3_4,:,:,CASH,`
13,3_4,RS,JJ,CASH,`
13,3_4,0,CD,CASH,`
13,3_4,Change,NN,BALANCE,`
13,3_4,:,:,BALANCE,`
13,3_4,RS,JJ,BALANCE,`
13,3_4,0,CD,BALANCE,`
13,3_4,Thank,NNP,EXTRA,`
13,3_4,You,PRP,EXTRA,`
13,3_4,For,IN,EXTRA,`
13,3_4,Shopping,VBG,EXTRA,`
13,3_4,Notice,NNP,EXTRA,`
13,3_4,Any,NNP,EXTRA,`
13,3_4,Discrepancy,NNP,EXTRA,`
13,3_4,",",",",EXTRA,`
13,3_4,return,VBP,EXTRA,`
13,3_4,the,DT,EXTRA,`
13,3_4,item,NN,EXTRA,`
13,3_4,(,(,EXTRA,`
13,3_4,exchangeable*,NN,EXTRA,`
13,3_4,),),EXTRA,`
13,3_4,&,CC,EXTRA,`
13,3_4,bill,NN,EXTRA,`
13,3_4,within,IN,EXTRA,`
13,3_4,7days,CD,EXTRA,`
13,3_4,Designed,VBN,EXTRA,`
13,3_4,by,IN,EXTRA,`
13,3_4,NVM,NNP,EXTRA,`
13,3_4,SOLUTIONS,NNP,EXTRA,`
13,3_4,776843023,CD,EXTRA,`
13,3_4,",",",",EXTRA,`
13,3_4,113159693,CD,EXTRA,`
14,3_15,Mega,JJ,SHOP_NAME,`
14,3_15,Mall,NNP,SHOP_NAME,`
14,3_15,Super,NNP,SHOP_NAME,`
14,3_15,Market,NNP,SHOP_NAME,`
14,3_15,114,CD,SHOP_ADDRESS,`
14,3_15,",",",",SHOP_ADDRESS,`
14,3_15,Navalar,NNP,SHOP_ADDRESS,`
14,3_15,Road,NNP,SHOP_ADDRESS,`
14,3_15,",",",",SHOP_ADDRESS,`
14,3_15,Jaffna,NNP,SHOP_ADDRESS,`
14,3_15,TEL,NNP,TELEPHONE_NUMBER,`
14,3_15,:021,VBD,TELEPHONE_NUMBER,`
14,3_15,222,CD,TELEPHONE_NUMBER,`
14,3_15,4343,CD,TELEPHONE_NUMBER,`
14,3_15,"March,20,2019,13:49",NNP,TIME,`
14,3_15,Ref,NNP,INVOICE_NUMBER,`
14,3_15,277687,CD,INVOICE_NUMBER,`
14,3_15,User,NNP,USER,`
14,3_15,sivaa,NN,USER,`
14,3_15,Toffee,NNP,PRODUCT_NAME,`
14,3_15,:,:,PRODUCT_NAME,`
14,3_15,1pcs,CD,PRODUCT_NAME,`
14,3_15,CS00503,NN,BATCH_CODE,`
14,3_15,:,:,EXTRA,`
14,3_15,1,CD,QTY,`
14,3_15,x3.00,NN,UNIT_PRICE,`
14,3_15,=,VBD,EXTRA,`
14,3_15,3,CD,AMOUNT,`
14,3_15,Toffee,NNP,PRODUCT_NAME,`
14,3_15,:,:,PRODUCT_NAME,`
14,3_15,1pcs,CD,PRODUCT_NAME,`
14,3_15,CS00502,NN,BATCH_CODE,`
14,3_15,:,:,EXTRA,`
14,3_15,1,CD,QTY,`
14,3_15,x2.00,NN,UNIT_PRICE,`
14,3_15,=,VBD,EXTRA,`
14,3_15,2,CD,AMOUNT,`
14,3_15,No,NNP,TOTAL_ITEMS,`
14,3_15,of,IN,TOTAL_ITEMS,`
14,3_15,item,NN,TOTAL_ITEMS,`
14,3_15,:,:,TOTAL_ITEMS,`
14,3_15,2,CD,TOTAL_ITEMS,`
14,3_15,Total,NN,TOTAL,`
14,3_15,:,:,TOTAL,`
14,3_15,RS,JJ,TOTAL,`
14,3_15,5,CD,TOTAL,`
14,3_15,Paid,VBN,CASH,`
14,3_15,by,IN,CASH,`
14,3_15,cash,NN,CASH,`
14,3_15,:,:,CASH,`
14,3_15,RS,JJ,CASH,`
14,3_15,5,CD,CASH,`
14,3_15,Change,NN,BALANCE,`
14,3_15,:,:,BALANCE,`
14,3_15,RS,JJ,BALANCE,`
14,3_15,0,CD,BALANCE,`
14,3_15,Thank,NNP,EXTRA,`
14,3_15,You,PRP,EXTRA,`
14,3_15,For,IN,EXTRA,`
14,3_15,Shopping,VBG,EXTRA,`
14,3_15,Notice,NNP,EXTRA,`
14,3_15,Any,NNP,EXTRA,`
14,3_15,Discrepancy,NNP,EXTRA,`
14,3_15,",",",",EXTRA,`
14,3_15,return,VBP,EXTRA,`
14,3_15,the,DT,EXTRA,`
14,3_15,item,NN,EXTRA,`
14,3_15,(,(,EXTRA,`
14,3_15,exchangeable*,NN,EXTRA,`
14,3_15,),),EXTRA,`
14,3_15,&,CC,EXTRA,`
14,3_15,bill,NN,EXTRA,`
14,3_15,within,IN,EXTRA,`
14,3_15,7,CD,EXTRA,`
14,3_15,days,NNS,EXTRA,`
14,3_15,Designed,VBN,EXTRA,`
14,3_15,by,IN,EXTRA,`
14,3_15,NVM,NNP,EXTRA,`
14,3_15,SOLUTIONS,NNP,EXTRA,`
14,3_15,776843023,CD,EXTRA,`
14,3_15,",",",",EXTRA,`
14,3_15,113159693,CD,EXTRA,`
15,3_12,Mega,JJ,SHOP_NAME,`
15,3_12,Mall,NNP,SHOP_NAME,`
15,3_12,Super,NNP,SHOP_NAME,`
15,3_12,Market,NNP,SHOP_NAME,`
15,3_12,114,CD,SHOP_ADDRESS,`
15,3_12,",",",",SHOP_ADDRESS,`
15,3_12,Navalar,NNP,SHOP_ADDRESS,`
15,3_12,Road,NNP,SHOP_ADDRESS,`
15,3_12,",",",",SHOP_ADDRESS,`
15,3_12,Jaffna,NNP,SHOP_ADDRESS,`
15,3_12,TEL,NNP,TELEPHONE_NUMBER,`
15,3_12,:021,VBD,TELEPHONE_NUMBER,`
15,3_12,222,CD,TELEPHONE_NUMBER,`
15,3_12,4343,CD,TELEPHONE_NUMBER,`
15,3_12,"March,20,2019,12:59",NNP,TIME,`
15,3_12,Ref,NNP,INVOICE_NUMBER,`
15,3_12,277662,CD,INVOICE_NUMBER,`
15,3_12,User,NNP,USER,`
15,3_12,sivaa,JJ,USER,`
15,3_12,Airtel,NNP,PRODUCT_NAME,`
15,3_12,card,NN,PRODUCT_NAME,`
15,3_12,:,:,PRODUCT_NAME,`
15,3_12,100/=,CD,PRODUCT_NAME,`
15,3_12,RD00109,NN,BATCH_CODE,`
15,3_12,:,:,EXTRA,`
15,3_12,1,CD,QTY,`
15,3_12,x100.00,NN,UNIT_PRICE,`
15,3_12,=,VBD,EXTRA,`
15,3_12,100,CD,AMOUNT,`
15,3_12,Airtel,NNP,PRODUCT_NAME,`
15,3_12,card,NN,PRODUCT_NAME,`
15,3_12,:,:,PRODUCT_NAME,`
15,3_12,50/=,CD,PRODUCT_NAME,`
15,3_12,RD00104,NN,BATCH_CODE,`
15,3_12,:,:,EXTRA,`
15,3_12,1,CD,QTY,`
15,3_12,x50.00,NN,UNIT_PRICE,`
15,3_12,=,VBD,EXTRA,`
15,3_12,50,CD,AMOUNT,`
15,3_12,No,NNP,TOTAL_ITEMS,`
15,3_12,of,IN,TOTAL_ITEMS,`
15,3_12,item,NN,TOTAL_ITEMS,`
15,3_12,:,:,TOTAL_ITEMS,`
15,3_12,2,CD,TOTAL_ITEMS,`
15,3_12,Total,NN,TOTAL,`
15,3_12,:,:,TOTAL,`
15,3_12,RS,JJ,TOTAL,`
15,3_12,150,CD,TOTAL,`
15,3_12,Paid,VBN,CASH,`
15,3_12,by,IN,CASH,`
15,3_12,cash,NN,CASH,`
15,3_12,:,:,CASH,`
15,3_12,RS,JJ,CASH,`
15,3_12,150,CD,CASH,`
15,3_12,Change,NN,BALANCE,`
15,3_12,:,:,BALANCE,`
15,3_12,RS,JJ,BALANCE,`
15,3_12,0,CD,BALANCE,`
15,3_12,Thank,NNP,EXTRA,`
15,3_12,You,PRP,EXTRA,`
15,3_12,For,IN,EXTRA,`
15,3_12,Shopping,VBG,EXTRA,`
15,3_12,Notice,NNP,EXTRA,`
15,3_12,Any,NNP,EXTRA,`
15,3_12,Discrepancy,NNP,EXTRA,`
15,3_12,",",",",EXTRA,`
15,3_12,return,VBP,EXTRA,`
15,3_12,the,DT,EXTRA,`
15,3_12,item,NN,EXTRA,`
15,3_12,(,(,EXTRA,`
15,3_12,exchangeable*,NN,EXTRA,`
15,3_12,),),EXTRA,`
15,3_12,&,CC,EXTRA,`
15,3_12,bill,NN,EXTRA,`
15,3_12,within,IN,EXTRA,`
15,3_12,7,CD,EXTRA,`
15,3_12,days,NNS,EXTRA,`
15,3_12,Designed,VBN,EXTRA,`
15,3_12,by,IN,EXTRA,`
15,3_12,NVM,NNP,EXTRA,`
15,3_12,SOLUTIONS,NNP,EXTRA,`
