receipt_number,word,POS,tag
1_4,&,CC,EXTRA
1_4,BILL,NNP,EXTRA
1_4,WITHIN,NNP,EXTRA
1_4,7,CD,EXTRA
1_4,DAYS,NNP,EXTRA
1_4,TO,NNP,EXTRA
1_4,REFUND,NNP,EXTRA
1_4,THE,NNP,EXTRA
1_4,DIFFERENCE,NNP,EXTRA
1_4,0,0,EXTRA
1_4,$,$,EXTRA
1_4,THANKS,NNP,EXTRA
1_4,FOR,NNP,EXTRA
1_4,MAKING,NNP,EXTRA
1_4,YOUR,NNP,EXTRA
1_4,PURCHASE,NNP,EXTRA
1_4,$,$,EXTRA
1_4,Software,NNP,EXTRA
1_4,by,IN,EXTRA
1_4,mypos,JJ,EXTRA
1_4,0114-500199,JJ,EXTRA
1_4,www.mypos.lk,NN,EXTRA
1_34,ANNAI,NNP,SHOP_NAME
1_34,NAGA,NNP,SHOP_NAME
1_34,FOOD,NNP,SHOP_NAME
1_34,CITY,NNP,SHOP_NAME
1_34,341,CD,SHOP_ADDRESS
1_34,",",",",SHOP_ADDRESS
1_34,POINT,NNP,SHOP_ADDRESS
1_34,PEDRO,NNP,SHOP_ADDRESS
1_34,ROAD,NNP,SHOP_ADDRESS
1_34,",",",",SHOP_ADDRESS
1_34,NALLUR,NNP,SHOP_ADDRESS
1_34,",",",",SHOP_ADDRESS
1_34,JAFFNA,NNP,SHOP_ADDRESS
1_34,021-4927082,NNP,TELEPHONE_NUMBER
1_34,INVOICE,NNP,EXTRA
1_34,CASHIER,NNP,CASHIER
1_34,:,:,CASHIER
1_34,KIRU,NNP,CASHIER
1_34,INV.NO,NNP,INVOICE_NUMBER
1_34,1085987,CD,INVOICE_NUMBER
1_34,DATE,NNP,DATE
1_34,:,:,DATE
1_34,26/03/2019,CD,DATE
1_34,TIME,NN,TIME
1_34,:,:,TIME
1_34,28:15:38,CD,TIME
1_34,MAHARAJAH,NNP,PRODUCT_NAME
1_34,ROASTED,NNP,PRODUCT_NAME
1_34,RED,NNP,PRODUCT_NAME
1_34,RICE,NNP,PRODUCT_NAME
1_34,FLOUR-1kg,NNP,PRODUCT_NAME
1_34,68,CD,BATCH_CODE
1_34,170,CD,UNIT_PRICE
1_34,1,CD,QTY
1_34,130,CD,AMOUNT
1_34,(,(,DISCOUNT
1_34,Line,NNP,DISCOUNT
1_34,discount,NN,DISCOUNT
1_34,amount,NN,DISCOUNT
1_34,40,CD,DISCOUNT
1_34,),),DISCOUNT
1_34,TOTAL,NNPS,TOTAL_ITEM
1_34,ITEMS,NNP,TOTAL_ITEM
1_34,1,CD,TOTAL_ITEM
1_34,TOTAL,NNP,TOTAL_ITEM
1_34,QTY,NNP,TOTAL_ITEM
1_34,1,CD,TOTAL_ITEM
1_34,NET,NNP,TOTAL_ITEM
1_34,TOTAL,NNP,TOTAL_ITEM
1_34,130,CD,TOTAL_ITEM
1_34,CASH,NNP,TOTAL_ITEM
1_34,140,CD,TOTAL_ITEM
1_34,CHANGE,NNP,TOTAL_ITEM
1_34,10,CD,TOTAL_ITEM
1_34,IN,NNP,TOTAL_ITEM
1_34,CASE,NNP,TOTAL_ITEM
1_34,OF,NNP,TOTAL_ITEM
1_34,PRICE,NNP,TOTAL_ITEM
1_34,DISCREPANCY,NNP,TOTAL_ITEM
1_34,RETURN,NNP,TOTAL_ITEM
1_34,THE,NNP,TOTAL_ITEM
1_34,ITEM,NNP,TOTAL_ITEM
1_34,&,CC,TOTAL_ITEM
1_34,BILL,NNP,TOTAL_ITEM
1_34,WITHIN,NNP,TOTAL_ITEM
1_34,7,CD,TOTAL_ITEM
1_34,DAYS,NNP,TOTAL_ITEM
1_34,TO,NNP,TOTAL_ITEM
1_34,REFUND,NNP,TOTAL_ITEM
1_34,THE,NNP,TOTAL_ITEM
1_34,DIFFERENCE,NNP,TOTAL_ITEM
1_34,0,0,TOTAL_ITEM
1_34,$,$,TOTAL_ITEM
1_34,THANKS,NNP,TOTAL_ITEM
1_34,FOR,NNP,TOTAL_ITEM
1_34,MAKING,NNP,TOTAL_ITEM
1_34,YOUR,NNP,TOTAL_ITEM
1_34,PURCHASE,NNP,TOTAL_ITEM
1_34,$,$,TOTAL_ITEM
1_34,Software,NNP,TOTAL_ITEM
1_34,by,IN,TOTAL_ITEM
1_34,myPOS,JJ,TOTAL_ITEM
1_34,0114-500199,JJ,TOTAL_ITEM
1_34,www.mypos.lk,NN,TOTAL_ITEM
1_91,ANNAI,NNP,SHOP_NAME
1_91,NAGA,NNP,SHOP_NAME
1_91,FOOD,NNP,SHOP_NAME
1_91,CITY,NNP,SHOP_NAME
1_91,341,CD,SHOP_ADDRESS
1_91,",",",",SHOP_ADDRESS
1_91,POINT,NNP,SHOP_ADDRESS
1_91,PEDRO,NNP,SHOP_ADDRESS
1_91,ROAD,NNP,SHOP_ADDRESS
1_91,",",",",SHOP_ADDRESS
1_91,NALLUR,NNP,SHOP_ADDRESS
1_91,",",",",SHOP_ADDRESS
1_91,JAFFNA,NNP,SHOP_ADDRESS
1_91,021-4927082,NNP,TELEPHONE_NUMBER
1_91,INVOICE,NNP,EXTRA
1_91,CASHIER,NNP,CASHIER
1_91,:,:,CASHIER
1_91,KIRU,NNP,CASHIER
1_91,INV.NO,NNP,INVOICE_NUMBER
1_91,1083789,CD,INVOICE_NUMBER
1_91,DATE,NNP,DATE
1_91,:,:,DATE
1_91,18/03/2019,CD,DATE
1_91,TIME,NN,TIME
1_91,:,:,TIME
1_91,17:16:33,CD,TIME
1_91,PRODUCT,NNP,PRODUCT_NAME
1_91,PRICE,NNP,UNIT_PRICE
1_91,QTY,NNP,QTY
1_91,AMOUNT,NNP,AMOUNT
1_91,Ekal,NNP,PRODUCT_NAME
1_91,nadu,VBZ,PRODUCT_NAME
1_91,No,DT,PRODUCT_NAME
1_91,2,CD,PRODUCT_NAME
1_91,Bulk,NNP,PRODUCT_NAME
1_91,1kg,CD,PRODUCT_NAME
1_91,477,CD,BATCH_CODE
1_91,60,CD,UNIT_PRICE
1_91,2,CD,QTY
1_91,120,CD,AMOUNT
1_91,TOTAL,NNPS,TOTAL_ITEM
1_91,ITEMS,NNP,TOTAL_ITEM
1_91,1,CD,TOTAL_ITEM
1_91,TOTAL,NNP,TOTAL_ITEM
1_91,QTY,NNP,TOTAL_ITEM
1_91,2,CD,TOTAL_ITEM
1_91,NET,NNP,TOTAL_ITEM
1_91,TOTAL,NNP,TOTAL_ITEM
1_91,120,CD,TOTAL_ITEM
1_91,CASH,NNP,TOTAL_ITEM
1_91,120,CD,TOTAL_ITEM
1_91,IN,NNP,EXTRA
1_91,CASE,NNP,EXTRA
1_91,OF,NNP,EXTRA
1_91,PRICE,NNP,EXTRA
1_91,DISCREPANCY,NNP,EXTRA
1_91,RETURN,NNP,EXTRA
1_91,THE,NNP,EXTRA
1_91,ITEM,NNP,EXTRA
1_91,&,CC,EXTRA
1_91,BILL,NNP,EXTRA
1_91,WITHIN,NNP,EXTRA
1_91,7,CD,EXTRA
1_91,DAYS,NNP,EXTRA
1_91,TO,NNP,EXTRA
1_91,REFUND,NNP,EXTRA
1_91,THE,NNP,EXTRA
1_91,DIFFERENCE,NNP,EXTRA
1_91,0,0,EXTRA
1_91,$,$,EXTRA
1_91,THANKS,NNP,EXTRA
1_91,FOR,NNP,EXTRA
1_91,MAKING,NNP,EXTRA
1_91,YOUR,NNP,EXTRA
1_91,PURCHASE,NNP,EXTRA
1_91,$,$,EXTRA
1_91,Software,NNP,EXTRA
1_91,by,IN,EXTRA
1_91,myPOS,JJ,EXTRA
1_91,0114-500199,JJ,EXTRA
1_91,www.mypos.lk,NN,EXTRA
1_26,ANNAI,NNP,SHOP_NAME
1_26,NAGA,NNP,SHOP_NAME
1_26,FOOD,NNP,SHOP_NAME
1_26,CITY,NNP,SHOP_NAME
1_26,341,CD,SHOP_ADDRESS
1_26,",",",",SHOP_ADDRESS
1_26,POINT,NNP,SHOP_ADDRESS
1_26,PEDRO,NNP,SHOP_ADDRESS
1_26,ROAD,NNP,SHOP_ADDRESS
1_26,",",",",SHOP_ADDRESS
1_26,NALLUR,NNP,SHOP_ADDRESS
1_26,",",",",SHOP_ADDRESS
1_26,JAFFNA,NNP,SHOP_ADDRESS
1_26,021-4927082,NNP,TELEPHONE_NUMBER
1_26,INVOICE,NNP,EXTRA
1_26,CASHIER,NNP,CASHIER
1_26,:,:,CASHIER
1_26,KIRU,NNP,CASHIER
1_26,INV.NO,NNP,INVOICE_NUMBER
1_26,1084858,CD,INVOICE_NUMBER
1_26,DATE,NNP,DATE
1_26,:,:,DATE
1_26,22/03/2019,CD,DATE
1_26,TIME,NN,TIME
1_26,:,:,TIME
1_26,17:11:26,CD,TIME
1_26,PRODUCT,NNP,PRODUCT_NAME
1_26,PRICE,NNP,UNIT_PRICE
1_26,QTY,NNP,QTY
1_26,AMOUNT,NNP,AMOUNT
1_26,VIM,NNP,PRODUCT_NAME
1_26,SOAP-100g,NNP,PRODUCT_NAME
1_26,3PCS,CD,PRODUCT_NAME
1_26,SAVE,NNP,PRODUCT_NAME
1_26,6/=,CD,PRODUCT_NAME
1_26,158,CD,BATCH_CODE
1_26,63,CD,UNIT_PRICE
1_26,1,CD,QTY
1_26,63,CD,AMOUNT
1_26,TOTAL,NNPS,TOTAL_ITEM
1_26,ITEMS,NNP,TOTAL_ITEM
1_26,1,CD,TOTAL_ITEM
1_26,TOTAL,NNP,TOTAL_ITEM
1_26,QTY,NNP,TOTAL_ITEM
1_26,1,CD,TOTAL_ITEM
1_26,NET,NNP,TOTAL_ITEM
1_26,TOTAL,NNP,TOTAL_ITEM
1_26,63,CD,TOTAL_ITEM
1_26,CASH,NNP,TOTAL_ITEM
1_26,500,CD,TOTAL_ITEM
1_26,CHANGE,NNP,TOTAL_ITEM
1_26,437,CD,TOTAL_ITEM
1_26,IN,NNP,TOTAL_ITEM
1_26,CASE,NNP,TOTAL_ITEM
1_26,OF,NNP,TOTAL_ITEM
1_26,PRICE,NNP,TOTAL_ITEM
1_26,DISCREPANCY,NNP,TOTAL_ITEM
1_26,RETURN,NNP,TOTAL_ITEM
1_26,THE,NNP,TOTAL_ITEM
1_26,ITEM,NNP,TOTAL_ITEM
1_26,&,CC,TOTAL_ITEM
1_26,BILL,NNP,TOTAL_ITEM
1_26,WITHIN,NNP,TOTAL_ITEM
1_26,7,CD,TOTAL_ITEM
1_26,DAYS,NNP,TOTAL_ITEM
1_26,TO,NNP,TOTAL_ITEM
1_26,REFUND,NNP,TOTAL_ITEM
1_26,THE,NNP,TOTAL_ITEM
1_26,DIFFERENCE,NNP,TOTAL_ITEM
1_26,0,0,TOTAL_ITEM
1_26,$,$,TOTAL_ITEM
1_26,THANKS,NNP,TOTAL_ITEM
1_26,FOR,NNP,TOTAL_ITEM
1_26,MAKING,NNP,TOTAL_ITEM
1_26,YOUR,NNP,TOTAL_ITEM
1_26,PURCHASE,NNP,TOTAL_ITEM
1_26,$,$,TOTAL_ITEM
1_26,Software,NNP,TOTAL_ITEM
1_26,by,IN,TOTAL_ITEM
1_26,myPOS,JJ,TOTAL_ITEM
1_26,0114-500199,JJ,TOTAL_ITEM
1_26,www.mypos.lk,NN,TOTAL_ITEM
1_24,ANNAI,NNP,SHOP_NAME
1_24,NAGA,NNP,SHOP_NAME
1_24,FOOD,NNP,SHOP_NAME
1_24,CITY,NNP,SHOP_NAME
1_24,341,CD,SHOP_ADDRESS
1_24,",",",",SHOP_ADDRESS
1_24,POINT,NNP,SHOP_ADDRESS
1_24,PEDRO,NNP,SHOP_ADDRESS
1_24,ROAD,NNP,SHOP_ADDRESS
1_24,",",",",SHOP_ADDRESS
1_24,NALLUR,NNP,SHOP_ADDRESS
1_24,",",",",SHOP_ADDRESS
1_24,JAFFNA,NNP,SHOP_ADDRESS
1_24,021-4927082,NNP,TELEPHONE_NUMBER
1_24,INVOICE,NNP,EXTRA
1_24,CASHIER,NNP,CASHIER
1_24,:,:,CASHIER
1_24,KIRU,NNP,CASHIER
1_24,INV.NO,NNP,INVOICE_NUMBER
1_24,1084903,CD,INVOICE_NUMBER
1_24,DATE,NNP,DATE
1_24,:,:,DATE
1_24,22/03/2019,CD,DATE
1_24,TIME,NN,TIME
1_24,:,:,TIME
1_24,14:19:06,CD,TIME
1_24,PRODUCT,NNP,PRODUCT_NAME
1_24,PRICE,NNP,UNIT_PRICE
1_24,QTY,NNP,QTY
1_24,AMOUNT,NNP,AMOUNT
1_24,BROWN,NNP,PRODUCT_NAME
1_24,SUGAR,NNP,PRODUCT_NAME
1_24,99,CD,BATCH_CODE
1_24,115,CD,UNIT_PRICE
1_24,6,CD,QTY
1_24,690,CD,AMOUNT
1_24,SUNLIGHT,NNP,PRODUCT_NAME
1_24,CARE,NNP,PRODUCT_NAME
1_24,192360,CD,BATCH_CODE
1_24,215,CD,UNIT_PRICE
1_24,1,CD,QTY
1_24,215,CD,AMOUNT
1_24,SURFEXCEL,NNP,PRODUCT_NAME
1_24,981,CD,BATCH_CODE
1_24,225,CD,UNIT_PRICE
1_24,1,CD,QTY
1_24,225,CD,AMOUNT
1_24,SUNLIGHT,NNP,PRODUCT_NAME
1_24,DETERGENT,NNP,PRODUCT_NAME
1_24,POWDER,NNP,PRODUCT_NAME
1_24,184,CD,BATCH_CODE
1_24,165,CD,UNIT_PRICE
1_24,1,CD,QTY
1_24,165,CD,AMOUNT
1_24,ANCHOR,NNP,PRODUCT_NAME
1_24,FCMP,NNP,PRODUCT_NAME
1_24,8,CD,BATCH_CODE
1_24,345,CD,UNIT_PRICE
1_24,1,CD,QTY
1_24,345,CD,AMOUNT
1_24,TOTAL,NNPS,TOTAL_ITEM
1_24,ITEMS,NNP,TOTAL_ITEM
1_24,5,CD,TOTAL_ITEM
1_24,TOTAL,NNP,TOTAL_QTY
1_24,QTY,NNP,TOTAL_QTY
1_24,10,CD,TOTAL_QTY
1_24,NET,NNP,TOTAL
1_24,TOTAL,NNP,TOTAL
1_24,1476,CD,TOTAL
1_24,VISA,NNP,VISA
1_24,CARDS,NNP,VISA
1_24,1476,CD,VISA
1_24,IN,NNP,EXTRA
1_24,CASE,NNP,EXTRA
1_24,OF,NNP,EXTRA
1_24,PRICE,NNP,EXTRA
1_24,DISCREPANCY,NNP,EXTRA
1_24,RETURN,NNP,EXTRA
1_24,THE,NNP,EXTRA
1_24,ITEM,NNP,EXTRA
1_24,&,CC,EXTRA
1_24,BILL,NNP,EXTRA
1_24,WITHIN,NNP,EXTRA
1_24,7,CD,EXTRA
1_24,DAYS,NNP,EXTRA
1_24,TO,NNP,EXTRA
1_24,REFUND,NNP,EXTRA
1_24,THE,NNP,EXTRA
1_24,DIFFERENCE,NNP,EXTRA
1_24,0,0,EXTRA
1_24,$,$,EXTRA
1_24,THANKS,NNP,EXTRA
1_24,FOR,NNP,EXTRA
1_24,MAKING,NNP,EXTRA
1_24,YOUR,NNP,EXTRA
1_24,PURCHASE,NNP,EXTRA
1_24,$,$,EXTRA
1_24,Software,NNP,EXTRA
1_24,by,IN,EXTRA
1_24,mypos,JJ,EXTRA
1_24,0114-500199,JJ,EXTRA
1_24,www.mypos.lk,NN,EXTRA
1_44,ANNAI,NNP,SHOP_NAME
1_44,NAGA,NNP,SHOP_NAME
1_44,FOOD,NNP,SHOP_NAME
1_44,CITY,NNP,SHOP_NAME
1_44,341,CD,SHOP_ADDRESS
1_44,",",",",SHOP_ADDRESS
1_44,POINT,NNP,SHOP_ADDRESS
1_44,PEDRO,NNP,SHOP_ADDRESS
1_44,ROAD,NNP,SHOP_ADDRESS
1_44,",",",",SHOP_ADDRESS
1_44,NALLUR,NNP,SHOP_ADDRESS
1_44,",",",",SHOP_ADDRESS
1_44,JAFFNA,NNP,SHOP_ADDRESS
1_44,021-4927082,NNP,TELEPHONE_NUMBER
1_44,INVOICE,NNP,EXTRA
1_44,CASHIER,NNP,CASHIER
1_44,:,:,CASHIER
1_44,KIRU,NNP,CASHIER
1_44,INV.NO,NNP,INVOICE_NUMBER
1_44,1086045,CD,INVOICE_NUMBER
1_44,DATE,NNP,DATE
1_44,:,:,DATE
1_44,26/03/2019,CD,DATE
1_44,TIME,NN,TIME
1_44,:,:,TIME
1_44,20:23:35,CD,TIME
1_44,PRODUCT,NNP,PRODUCT_NAME
1_44,PRICE,NNP,UNIT_PRICE
1_44,QTY,NNP,QTY
1_44,AMOUNT,NNP,AMOUNT
1_44,CORAL,NNP,PRODUCT_NAME
1_44,WATER,NNP,PRODUCT_NAME
1_44,-,:,PRODUCT_NAME
1_44,7000ml,CD,PRODUCT_NAME
1_44,190256,CD,BATCH_CODE
1_44,170,CD,UNIT_PRICE
1_44,1,CD,QTY
1_44,170,CD,AMOUNT
1_44,TOTAL,NNPS,TOTAL_ITEM
1_44,ITEMS,NNP,TOTAL_ITEM
1_44,1,CD,TOTAL_ITEM
1_44,TOTAL,NNP,TOTAL_QTY
1_44,QTY,NNP,TOTAL_QTY
1_44,1,CD,TOTAL_QTY
1_44,NET,NNP,TOTAL
1_44,TOTAL,NNP,TOTAL
1_44,170,CD,TOTAL
1_44,CASH,NNP,CASH
1_44,500,CD,CASH
1_44,CHANGE,NNP,BALANCE
1_44,330,CD,BALANCE
1_44,IN,NNP,EXTRA
1_44,CASE,NNP,EXTRA
1_44,OF,NNP,EXTRA
1_44,PRICE,NNP,EXTRA
1_44,DISCREPANCY,NNP,EXTRA
1_44,RETURN,NNP,EXTRA
1_44,THE,NNP,EXTRA
1_44,ITEM,NNP,EXTRA
1_44,&,CC,EXTRA
1_44,BILL,NNP,EXTRA
1_44,WITHIN,NNP,EXTRA
1_44,7,CD,EXTRA
1_44,DAYS,NNP,EXTRA
1_44,TO,NNP,EXTRA
1_44,REFUND,NNP,EXTRA
1_44,THE,NNP,EXTRA
1_44,DIFFERENCE,NNP,EXTRA
1_44,0,0,EXTRA
1_44,$,$,EXTRA
1_44,THANKS,NNP,EXTRA
1_44,FOR,NNP,EXTRA
1_44,MAKING,NNP,EXTRA
1_44,YOUR,NNP,EXTRA
1_44,PURCHASE,NNP,EXTRA
1_44,$,$,EXTRA
1_44,Software,NNP,EXTRA
1_44,by,IN,EXTRA
1_44,myPOS,JJ,EXTRA
1_44,0114-500199,JJ,EXTRA
1_44,www.mypos.lk,NN,EXTRA
1_93,ANNAI,NNP,SHOP_NAME
1_93,NAGA,NNP,SHOP_NAME
1_93,FOOD,NNP,SHOP_NAME
1_93,CITY,NNP,SHOP_NAME
1_93,341,CD,SHOP_ADDRESS
1_93,",",",",SHOP_ADDRESS
1_93,POINT,NNP,SHOP_ADDRESS
1_93,PEDRO,NNP,SHOP_ADDRESS
1_93,ROAD,NNP,SHOP_ADDRESS
1_93,",",",",SHOP_ADDRESS
1_93,NALLUR,NNP,SHOP_ADDRESS
1_93,",",",",SHOP_ADDRESS
1_93,JAFFNA,NNP,SHOP_ADDRESS
1_93,021-4927082,NNP,TELEPHONE_NUMBER
1_93,INVOICE,NNP,EXTRA
1_93,CASHIER,NNP,CASHIER
1_93,:,:,CASHIER
1_93,KIRU,NNP,CASHIER
1_93,INV.NO,NNP,INVOICE_NUMBER
1_93,1083842,CD,INVOICE_NUMBER
1_93,DATE:18/03/2019,NNP,DATE
1_93,TIME,NNP,TIME
1_93,:,:,TIME
1_93,18:49:27,CD,TIME
1_93,PRODUCT,NNP,PRODUCT_NAME
1_93,PRICE,NNP,UNIT_PRICE
1_93,QTY,NNP,QTY
1_93,AMOUNT,NNP,AMOUNT
1_93,Anchor,NNP,PRODUCT_NAME
1_93,Fcmp,NNP,PRODUCT_NAME
1_93,400g,CD,PRODUCT_NAME
1_93,8,CD,BATCH_CODE
1_93,345,CD,UNIT_PRICE
1_93,1,CD,QTY
1_93,345,CD,AMOUNT
1_93,Brown,NNP,PRODUCT_NAME
1_93,Sugar,NNP,PRODUCT_NAME
1_93,-1kg,NNP,PRODUCT_NAME
1_93,Bulk,NNP,PRODUCT_NAME
1_93,99,CD,BATCH_CODE
1_93,115,CD,UNIT_PRICE
1_93,1,CD,QTY
1_93,115,CD,AMOUNT
1_93,TOTAL,NNPS,TOTAL_ITEM
1_93,ITEMS,NNP,TOTAL_ITEM
1_93,2,CD,TOTAL_ITEM
1_93,TOTAL,NNP,TOTAL_QTY
1_93,QTY,NNP,TOTAL_QTY
1_93,2,CD,TOTAL_QTY
1_93,NET,NNP,TOTAL
1_93,TOTAL,NNP,TOTAL
1_93,590,CD,TOTAL
1_93,CASH,NNP,CASH
1_93,460,CD,CASH
1_93,IN,NNP,EXTRA
1_93,CASE,NNP,EXTRA
1_93,OF,NNP,EXTRA
1_93,PRICE,NNP,EXTRA
1_93,DISCREPANCY,NNP,EXTRA
1_93,RETURN,NNP,EXTRA
1_93,THE,NNP,EXTRA
1_93,ITEM,NNP,EXTRA
1_93,&,CC,EXTRA
1_93,BILL,NNP,EXTRA
1_93,WITHIN,NNP,EXTRA
1_93,7,CD,EXTRA
1_93,DAYS,NNP,EXTRA
1_93,TO,NNP,EXTRA
1_93,REFUND,NNP,EXTRA
1_93,THE,NNP,EXTRA
1_93,DIFFERENCE,NNP,EXTRA
1_93,0,0,EXTRA
1_93,$,$,EXTRA
1_93,THANKS,NNP,EXTRA
1_93,FOR,NNP,EXTRA
1_93,MAKING,NNP,EXTRA
1_93,YOUR,NNP,EXTRA
1_93,PURCHASE,NNP,EXTRA
1_93,$,$,EXTRA
1_93,Software,NNP,EXTRA
1_93,by,IN,EXTRA
1_93,myPOS,JJ,EXTRA
1_93,0114-500199,JJ,EXTRA
1_93,www.mypos.lk,NN,EXTRA
1_33,ANNAI,NNP,SHOP_NAME
1_33,NAGA,NNP,SHOP_NAME
1_33,FOOD,NNP,SHOP_NAME
1_33,CITY,NNP,SHOP_NAME
1_33,341,CD,SHOP_ADDRESS
1_33,",",",",SHOP_ADDRESS
1_33,POINT,NNP,SHOP_ADDRESS
1_33,PEDRO,NNP,SHOP_ADDRESS
1_33,ROAD,NNP,SHOP_ADDRESS
1_33,",",",",SHOP_ADDRESS
1_33,NALLUR,NNP,SHOP_ADDRESS
1_33,",",",",SHOP_ADDRESS
1_33,JAFFNA,NNP,SHOP_ADDRESS
1_33,021-4927082,NNP,TELEPHONE_NUMBER
1_33,INVOICE,NNP,EXTRA
1_33,CASHIER,NNP,CASHIER
1_33,:,:,CASHIER
1_33,KIRU,NNP,CASHIER
1_33,INV.NO,NNP,INVOICE_NUMBER
1_33,1085963,CD,INVOICE_NUMBER
1_33,DATE,NNP,DATE
1_33,:,:,DATE
1_33,26/03/2019,CD,DATE
1_33,TIME,NN,TIME
1_33,:,:,TIME
1_33,17:24:19,CD,TIME
1_33,LIPTON,NNP,PRODUCT_NAME
1_33,CEYLONTA,NNP,PRODUCT_NAME
1_33,TEA,NNP,PRODUCT_NAME
1_33,100g,CD,PRODUCT_NAME
1_33,757,CD,BATCH_CODE
1_33,145,CD,UNIT_PRICE
1_33,1,CD,QTY
1_33,145,CD,AMOUNT
1_33,TOTAL,NNPS,TOTAL_ITEM
1_33,ITEMS,NNP,TOTAL_ITEM
1_33,1,CD,TOTAL_ITEM
1_33,TOTAL,NNP,TOTAL_QTY
1_33,QTY,NNP,TOTAL_QTY
1_33,1,CD,TOTAL_QTY
1_33,NET,NNP,TOTAL
1_33,TOTAL,NNP,TOTAL
1_33,145,CD,TOTAL
1_33,CASH,NNP,CASH
1_33,500,CD,CASH
1_33,CHANGE,NNP,BALANCE
1_33,355,CD,BALANCE
1_33,IN,NNP,EXTRA
1_33,CASE,NNP,EXTRA
1_33,OF,NNP,EXTRA
1_33,PRICE,NNP,EXTRA
1_33,DISCREPANCY,NNP,EXTRA
1_33,RETURN,NNP,EXTRA
1_33,THE,NNP,EXTRA
1_33,ITEM,NNP,EXTRA
1_33,&,CC,EXTRA
1_33,BILL,NNP,EXTRA
1_33,WITHIN,NNP,EXTRA
1_33,7,CD,EXTRA
1_33,DAYS,NNP,EXTRA
1_33,TO,NNP,EXTRA
1_33,REFUND,NNP,EXTRA
1_33,THE,NNP,EXTRA
1_33,DIFFERENCE,NNP,EXTRA
1_33,0,0,EXTRA
1_33,$,$,EXTRA
1_33,THANKS,NNP,EXTRA
1_33,FOR,NNP,EXTRA
1_33,MAKING,NNP,EXTRA
1_33,YOUR,NNP,EXTRA
1_33,PURCHASE,NNP,EXTRA
1_33,$,$,EXTRA
1_33,Software,NNP,EXTRA
1_33,by,IN,EXTRA
1_33,myPOS,JJ,EXTRA
1_33,0114-500199,JJ,EXTRA
1_33,www.mypos.lk,NN,EXTRA
1_27,ANNAI,NNP,SHOP_NAME
1_27,NAGA,NNP,SHOP_NAME
1_27,FOOD,NNP,SHOP_NAME
1_27,CITY,NNP,SHOP_NAME
1_27,341,CD,SHOP_ADDRESS
1_27,",",",",SHOP_ADDRESS
1_27,POINT,NNP,SHOP_ADDRESS
1_27,PEDRO,NNP,SHOP_ADDRESS
1_27,ROAD,NNP,SHOP_ADDRESS
1_27,",",",",SHOP_ADDRESS
1_27,NALLUR,NNP,SHOP_ADDRESS
1_27,",",",",SHOP_ADDRESS
1_27,JAFFNA,NNP,SHOP_ADDRESS
1_27,021-4927082,NNP,TELEPHONE_NUMBER
1_27,INVOICE,NNP,EXTRA
1_27,CASHIER,NNP,CASHIER
1_27,:,:,CASHIER
1_27,KIRU,NNP,CASHIER
1_27,INV.NO,NNP,INVOICE_NUMBER
1_27,1084857,CD,INVOICE_NUMBER
1_27,DATE,NNP,DATE
1_27,:,:,DATE
1_27,22/03/2019,CD,DATE
1_27,TIME,NN,TIME
1_27,:,:,TIME
1_27,17:11:05,CD,TIME
1_27,PRODUCT,NNP,PRODUCT_NAME
1_27,PRICE,NNP,UNIT_PRICE
1_27,QTY,NNP,QTY
1_27,AMOUNT,NNP,AMOUNT
1_27,DETOL,NNP,PRODUCT_NAME
1_27,COOL,NNP,PRODUCT_NAME
1_27,SOAP,NNP,PRODUCT_NAME
1_27,110g,CD,PRODUCT_NAME
1_27,301,CD,BATCH_CODE
1_27,70,CD,UNIT_PRICE
1_27,1,CD,QTY
1_27,70,CD,AMOUNT
1_27,N,NNP,PRODUCT_NAME
1_27,&,CC,PRODUCT_NAME
1_27,S,NNP,PRODUCT_NAME
1_27,PANDA,NNP,PRODUCT_NAME
1_27,BABY,NNP,PRODUCT_NAME
1_27,CREAM,NNP,PRODUCT_NAME
1_27,100ml,CD,PRODUCT_NAME
1_27,5165,CD,BATCH_CODE
1_27,150,CD,UNIT_PRICE
1_27,1,CD,QTY
1_27,150,CD,AMOUNT
1_27,TOTAL,NNPS,TOTAL_ITEM
1_27,ITEMS,NNP,TOTAL_ITEM
1_27,2,CD,TOTAL_ITEM
1_27,TOTAL,NNP,TOTAL_QTY
1_27,QTY,NNP,TOTAL_QTY
1_27,2,CD,TOTAL_QTY
1_27,NET,NNP,TOTAL
1_27,TOTAL,NNP,TOTAL
1_27,220,CD,TOTAL
1_27,CASH,NNP,CASH
1_27,220,CD,CASH
1_27,CHANGE,NNP,BALANCE
1_27,0,CD,BALANCE
1_27,IN,NNP,EXTRA
1_27,CASE,NNP,EXTRA
1_27,OF,NNP,EXTRA
1_27,PRICE,NNP,EXTRA
1_27,DISCREPANCY,NNP,EXTRA
1_27,RETURN,NNP,EXTRA
1_27,THE,NNP,EXTRA
1_27,ITEM,NNP,EXTRA
1_27,&,CC,EXTRA
1_27,BILL,NNP,EXTRA
1_27,WITHIN,NNP,EXTRA
1_27,7,CD,EXTRA
1_27,DAYS,NNP,EXTRA
1_27,TO,NNP,EXTRA
1_27,REFUND,NNP,EXTRA
1_27,THE,NNP,EXTRA
1_27,DIFFERENCE,NNP,EXTRA
1_27,0,0,EXTRA
1_27,$,$,EXTRA
1_27,THANKS,NNP,EXTRA
1_27,FOR,NNP,EXTRA
